Time,aggregate
2011-04-20 03:08:00,5341.0
2011-04-20 03:09:00,4963.0
2011-04-20 03:10:00,5490.0
2011-04-20 03:11:00,4955.0
2011-04-20 03:12:00,5434.0
2011-04-20 03:13:00,5132.0
2011-04-20 03:14:00,367.0
2011-04-20 03:15:00,5634.0
2011-04-20 03:16:00,4850.0
2011-04-20 03:17:00,5318.0
2011-04-20 03:18:00,4860.0
2011-04-20 03:19:00,5497.0
2011-04-20 03:20:00,4885.0
2011-04-20 03:21:00,5279.0
2011-04-20 03:22:00,5029.0
2011-04-20 03:23:00,366.0
2011-04-20 03:24:00,5461.0
2011-04-20 03:25:00,4875.0
2011-04-20 03:26:00,5607.0
2011-04-20 03:27:00,4961.0
2011-04-20 03:28:00,367.0
2011-04-20 03:29:00,5538.0
2011-04-20 03:30:00,4880.0
2011-04-20 03:31:00,5620.0
2011-04-20 03:32:00,5132.0
2011-04-20 03:33:00,493.0
2011-04-20 03:34:00,5350.0
2011-04-20 03:35:00,5023.0
2011-04-20 03:36:00,486.0
2011-04-20 03:37:00,5696.0
2011-04-20 03:38:00,2756.0
2011-04-20 03:39:00,485.0
2011-04-20 03:40:00,483.0
2011-04-20 03:41:00,483.0
2011-04-20 03:42:00,501.0
2011-04-20 03:43:00,490.0
2011-04-20 03:44:00,369.0
2011-04-20 03:45:00,376.0
2011-04-20 03:46:00,369.0
2011-04-20 03:47:00,374.0
2011-04-20 03:48:00,377.0
2011-04-20 03:49:00,372.0
2011-04-20 03:50:00,382.0
2011-04-20 03:51:00,380.0
2011-04-20 03:52:00,384.0
2011-04-20 03:53:00,380.0
2011-04-20 03:54:00,376.0
2011-04-20 03:55:00,404.0
2011-04-20 03:56:00,387.0
2011-04-20 03:57:00,379.0
2011-04-20 03:58:00,380.0
2011-04-20 03:59:00,114.0
2011-04-20 04:00:00,115.0
2011-04-20 04:01:00,115.0
2011-04-20 04:02:00,117.0
2011-04-20 04:03:00,115.0
2011-04-20 04:04:00,127.0
2011-04-20 04:05:00,112.0
2011-04-20 04:06:00,113.0
2011-04-20 04:07:00,112.0
2011-04-20 04:08:00,1061.0
2011-04-20 04:09:00,246.0
2011-04-20 04:10:00,234.0
2011-04-20 04:11:00,230.0
2011-04-20 04:12:00,240.0
2011-04-20 04:13:00,235.0
2011-04-20 04:14:00,257.0
2011-04-20 04:15:00,234.0
2011-04-20 04:16:00,235.0
2011-04-20 04:17:00,234.0
2011-04-20 04:18:00,262.0
2011-04-20 04:19:00,230.0
2011-04-20 04:20:00,228.0
2011-04-20 04:21:00,226.0
2011-04-20 04:22:00,110.0
2011-04-20 04:23:00,113.0
2011-04-20 04:24:00,112.0
2011-04-20 04:25:00,110.0
2011-04-20 04:26:00,111.0
2011-04-20 04:27:00,123.0
2011-04-20 04:28:00,145.0
2011-04-20 04:29:00,115.0
2011-04-20 04:30:00,116.0
2011-04-20 04:31:00,116.0
2011-04-20 04:32:00,117.0
2011-04-20 04:33:00,126.0
2011-04-20 04:34:00,118.0
2011-04-20 04:35:00,113.0
2011-04-20 04:36:00,110.0
2011-04-20 04:37:00,116.0
2011-04-20 04:38:00,110.0
2011-04-20 04:39:00,110.0
2011-04-20 04:40:00,110.0
2011-04-20 04:41:00,110.0
2011-04-20 04:42:00,122.0
2011-04-20 04:43:00,116.0
2011-04-20 04:44:00,117.0
2011-04-20 04:45:00,115.0
2011-04-20 04:46:00,117.0
2011-04-20 04:47:00,115.0
2011-04-20 04:48:00,252.0
2011-04-20 04:49:00,250.0
2011-04-20 04:50:00,247.0
2011-04-20 04:51:00,245.0
2011-04-20 04:52:00,240.0
2011-04-20 04:53:00,233.0
2011-04-20 04:54:00,233.0
2011-04-20 04:55:00,251.0
2011-04-20 04:56:00,237.0
2011-04-20 04:57:00,236.0
2011-04-20 04:58:00,232.0
2011-04-20 04:59:00,231.0
2011-04-20 05:00:00,234.0
2011-04-20 05:01:00,118.0
2011-04-20 05:02:00,119.0
2011-04-20 05:03:00,118.0
2011-04-20 05:04:00,125.0
2011-04-20 05:05:00,120.0
2011-04-20 05:06:00,111.0
2011-04-20 05:07:00,111.0
2011-04-20 05:08:00,112.0
2011-04-20 05:09:00,112.0
2011-04-20 05:10:00,112.0
2011-04-20 05:11:00,111.0
2011-04-20 05:12:00,123.0
2011-04-20 05:13:00,125.0
2011-04-20 05:14:00,121.0
2011-04-20 05:15:00,117.0
2011-04-20 05:16:00,118.0
2011-04-20 05:17:00,115.0
2011-04-20 05:18:00,120.0
2011-04-20 05:19:00,121.0
2011-04-20 05:20:00,110.0
2011-04-20 05:21:00,113.0
2011-04-20 05:22:00,119.0
2011-04-20 05:23:00,110.0
2011-04-20 05:24:00,110.0
2011-04-20 05:25:00,110.0
2011-04-20 05:26:00,111.0
2011-04-20 05:27:00,124.0
2011-04-20 05:28:00,256.0
2011-04-20 05:29:00,246.0
2011-04-20 05:30:00,236.0
2011-04-20 05:31:00,234.0
2011-04-20 05:32:00,234.0
2011-04-20 05:33:00,234.0
2011-04-20 05:34:00,234.0
2011-04-20 05:35:00,226.0
2011-04-20 05:36:00,227.0
2011-04-20 05:37:00,232.0
2011-04-20 05:38:00,226.0
2011-04-20 05:39:00,224.0
2011-04-20 05:40:00,119.0
2011-04-20 05:41:00,110.0
2011-04-20 05:42:00,124.0
2011-04-20 05:43:00,116.0
2011-04-20 05:44:00,119.0
2011-04-20 05:45:00,115.0
2011-04-20 05:46:00,116.0
2011-04-20 05:47:00,115.0
2011-04-20 05:48:00,115.0
2011-04-20 05:49:00,118.0
2011-04-20 05:50:00,122.0
2011-04-20 05:51:00,113.0
2011-04-20 05:52:00,115.0
2011-04-20 05:53:00,116.0
2011-04-20 05:54:00,0.0
2011-04-20 05:55:00,130.0
2011-04-20 05:56:00,115.0
2011-04-20 05:57:00,113.0
2011-04-20 05:58:00,116.0
2011-04-20 05:59:00,0.0
2011-04-20 06:00:00,116.0
2011-04-20 06:01:00,0.0
2011-04-20 06:02:00,116.0
2011-04-20 06:03:00,116.0
2011-04-20 06:04:00,113.0
2011-04-20 06:05:00,108.0
2011-04-20 06:06:00,244.0
2011-04-20 06:07:00,233.0
2011-04-20 06:08:00,0.0
2011-04-20 06:09:00,229.0
2011-04-20 06:10:00,0.0
2011-04-20 06:11:00,227.0
2011-04-20 06:12:00,241.0
2011-04-20 06:13:00,0.0
2011-04-20 06:14:00,231.0
2011-04-20 06:15:00,226.0
2011-04-20 06:16:00,230.0
2011-04-20 06:17:00,0.0
2011-04-20 06:18:00,116.0
2011-04-20 06:19:00,115.0
2011-04-20 06:20:00,111.0
2011-04-20 06:21:00,108.0
2011-04-20 06:22:00,109.0
2011-04-20 06:23:00,109.0
2011-04-20 06:24:00,111.0
2011-04-20 06:25:00,112.0
2011-04-20 06:26:00,111.0
2011-04-20 06:27:00,123.0
2011-04-20 06:28:00,115.0
2011-04-20 06:29:00,111.0
2011-04-20 06:30:00,116.0
2011-04-20 06:31:00,114.0
2011-04-20 06:32:00,115.0
2011-04-20 06:33:00,116.0
2011-04-20 06:34:00,115.0
2011-04-20 06:35:00,0.0
2011-04-20 06:36:00,109.0
2011-04-20 06:37:00,0.0
2011-04-20 06:38:00,109.0
2011-04-20 06:39:00,105.0
2011-04-20 06:40:00,110.0
2011-04-20 06:41:00,110.0
2011-04-20 06:42:00,106.0
2011-04-20 06:43:00,114.0
2011-04-20 06:44:00,0.0
2011-04-20 06:45:00,246.0
2011-04-20 06:46:00,0.0
2011-04-20 06:47:00,237.0
2011-04-20 06:48:00,0.0
2011-04-20 06:49:00,235.0
2011-04-20 06:50:00,0.0
2011-04-20 06:51:00,0.0
2011-04-20 06:52:00,231.0
2011-04-20 06:53:00,0.0
2011-04-20 06:54:00,230.0
2011-04-20 06:55:00,227.0
2011-04-20 06:56:00,230.0
2011-04-20 06:57:00,0.0
2011-04-20 06:58:00,115.0
2011-04-20 06:59:00,112.0
2011-04-20 07:00:00,115.0
2011-04-20 07:01:00,0.0
2011-04-20 07:02:00,113.0
2011-04-20 07:03:00,0.0
2011-04-20 07:04:00,113.0
2011-04-20 07:05:00,109.0
2011-04-20 07:06:00,126.0
2011-04-20 07:07:00,0.0
2011-04-20 07:08:00,109.0
2011-04-20 07:09:00,0.0
2011-04-20 07:10:00,111.0
2011-04-20 07:11:00,111.0
2011-04-20 07:12:00,109.0
2011-04-20 07:13:00,116.0
2011-04-20 07:14:00,125.0
2011-04-20 07:15:00,113.0
2011-04-20 07:16:00,115.0
2011-04-20 07:17:00,115.0
2011-04-20 07:18:00,114.0
2011-04-20 07:19:00,129.0
2011-04-20 07:20:00,111.0
2011-04-20 07:21:00,108.0
2011-04-20 07:22:00,110.0
2011-04-20 07:23:00,103.0
2011-04-20 07:24:00,117.0
2011-04-20 07:25:00,246.0
2011-04-20 07:26:00,0.0
2011-04-20 07:27:00,237.0
2011-04-20 07:28:00,0.0
2011-04-20 07:29:00,235.0
2011-04-20 07:30:00,0.0
2011-04-20 07:31:00,0.0
2011-04-20 07:32:00,231.0
2011-04-20 07:33:00,226.0
2011-04-20 07:34:00,229.0
2011-04-20 07:35:00,225.0
2011-04-20 07:36:00,223.0
2011-04-20 07:37:00,0.0
2011-04-20 07:38:00,110.0
2011-04-20 07:39:00,110.0
2011-04-20 07:40:00,110.0
2011-04-20 07:41:00,108.0
2011-04-20 07:42:00,124.0
2011-04-20 07:43:00,119.0
2011-04-20 07:44:00,115.0
2011-04-20 07:45:00,113.0
2011-04-20 07:46:00,114.0
2011-04-20 07:47:00,0.0
2011-04-20 07:48:00,117.0
2011-04-20 07:49:00,114.0
2011-04-20 07:50:00,109.0
2011-04-20 07:51:00,135.0
2011-04-20 07:52:00,113.0
2011-04-20 07:53:00,113.0
2011-04-20 07:54:00,124.0
2011-04-20 07:55:00,125.0
2011-04-20 07:56:00,135.0
2011-04-20 07:57:00,115.0
2011-04-20 07:58:00,117.0
2011-04-20 07:59:00,115.0
2011-04-20 08:00:00,115.0
2011-04-20 08:01:00,115.0
2011-04-20 08:02:00,115.0
2011-04-20 08:03:00,115.0
2011-04-20 08:04:00,114.0
2011-04-20 08:05:00,245.0
2011-04-20 08:06:00,252.0
2011-04-20 08:07:00,233.0
2011-04-20 08:08:00,232.0
2011-04-20 08:09:00,231.0
2011-04-20 08:10:00,232.0
2011-04-20 08:11:00,229.0
2011-04-20 08:12:00,239.0
2011-04-20 08:13:00,232.0
2011-04-20 08:14:00,0.0
2011-04-20 08:15:00,0.0
2011-04-20 08:16:00,230.0
2011-04-20 08:17:00,0.0
2011-04-20 08:18:00,115.0
2011-04-20 08:19:00,115.0
2011-04-20 08:20:00,110.0
2011-04-20 08:21:00,0.0
2011-04-20 08:22:00,108.0
2011-04-20 08:23:00,108.0
2011-04-20 08:24:00,109.0
2011-04-20 08:25:00,118.0
2011-04-20 08:26:00,0.0
2011-04-20 08:27:00,123.0
2011-04-20 08:28:00,116.0
2011-04-20 08:29:00,113.0
2011-04-20 08:30:00,118.0
2011-04-20 08:31:00,113.0
2011-04-20 08:32:00,121.0
2011-04-20 08:33:00,116.0
2011-04-20 08:34:00,114.0
2011-04-20 08:35:00,110.0
2011-04-20 08:36:00,110.0
2011-04-20 08:37:00,107.0
2011-04-20 08:38:00,110.0
2011-04-20 08:39:00,108.0
2011-04-20 08:40:00,113.0
2011-04-20 08:41:00,0.0
2011-04-20 08:42:00,123.0
2011-04-20 08:43:00,0.0
2011-04-20 08:44:00,114.0
2011-04-20 08:45:00,0.0
2011-04-20 08:46:00,246.0
2011-04-20 08:47:00,0.0
2011-04-20 08:48:00,233.0
2011-04-20 08:49:00,232.0
2011-04-20 08:50:00,242.0
2011-04-20 08:51:00,233.0
2011-04-20 08:52:00,232.0
2011-04-20 08:53:00,231.0
2011-04-20 08:54:00,229.0
2011-04-20 08:55:00,225.0
2011-04-20 08:56:00,231.0
2011-04-20 08:57:00,115.0
2011-04-20 08:58:00,116.0
2011-04-20 08:59:00,0.0
2011-04-20 09:00:00,113.0
2011-04-20 09:01:00,0.0
2011-04-20 09:02:00,115.0
2011-04-20 09:03:00,0.0
2011-04-20 09:04:00,116.0
2011-04-20 09:05:00,108.0
2011-04-20 09:06:00,111.0
2011-04-20 09:07:00,108.0
2011-04-20 09:08:00,0.0
2011-04-20 09:09:00,110.0
2011-04-20 09:10:00,108.0
2011-04-20 09:11:00,109.0
2011-04-20 09:12:00,108.0
2011-04-20 09:13:00,0.0
2011-04-20 09:14:00,0.0
2011-04-20 09:15:00,115.0
2011-04-20 09:16:00,0.0
2011-04-20 09:17:00,116.0
2011-04-20 09:18:00,115.0
2011-04-20 09:19:00,0.0
2011-04-20 09:20:00,109.0
2011-04-20 09:21:00,0.0
2011-04-20 09:22:00,0.0
2011-04-20 09:23:00,0.0
2011-04-20 09:24:00,0.0
2011-04-20 09:25:00,0.0
2011-04-20 09:26:00,0.0
2011-04-20 09:27:00,243.0
2011-04-20 09:28:00,229.0
2011-04-20 09:29:00,232.0
2011-04-20 09:30:00,235.0
2011-04-20 09:31:00,232.0
2011-04-20 09:32:00,0.0
2011-04-20 09:33:00,233.0
2011-04-20 09:34:00,0.0
2011-04-20 09:35:00,226.0
2011-04-20 09:36:00,0.0
2011-04-20 09:37:00,112.0
2011-04-20 09:38:00,0.0
2011-04-20 09:39:00,112.0
2011-04-20 09:40:00,0.0
2011-04-20 09:41:00,109.0
2011-04-20 09:42:00,0.0
2011-04-20 09:43:00,119.0
2011-04-20 09:44:00,111.0
2011-04-20 09:45:00,115.0
2011-04-20 09:46:00,114.0
2011-04-20 09:47:00,0.0
2011-04-20 09:48:00,113.0
2011-04-20 09:49:00,109.0
2011-04-20 09:50:00,122.0
2011-04-20 09:51:00,112.0
2011-04-20 09:52:00,116.0
2011-04-20 09:53:00,115.0
2011-04-20 09:54:00,115.0
2011-04-20 09:55:00,110.0
2011-04-20 09:56:00,115.0
2011-04-20 09:57:00,113.0
2011-04-20 09:58:00,114.0
2011-04-20 09:59:00,116.0
2011-04-20 10:00:00,112.0
2011-04-20 10:01:00,116.0
2011-04-20 10:02:00,0.0
2011-04-20 10:03:00,115.0
2011-04-20 10:04:00,0.0
2011-04-20 10:05:00,129.0
2011-04-20 10:06:00,244.0
2011-04-20 10:07:00,239.0
2011-04-20 10:08:00,243.0
2011-04-20 10:09:00,240.0
2011-04-20 10:10:00,330.0
2011-04-20 10:11:00,326.0
2011-04-20 10:12:00,351.0
2011-04-20 10:13:00,340.0
2011-04-20 10:14:00,338.0
2011-04-20 10:15:00,334.0
2011-04-20 10:16:00,330.0
2011-04-20 10:17:00,328.0
2011-04-20 10:18:00,365.0
2011-04-20 10:19:00,366.0
2011-04-20 10:20:00,370.0
2011-04-20 10:21:00,358.0
2011-04-20 10:22:00,365.0
2011-04-20 10:23:00,381.0
2011-04-20 10:24:00,0.0
2011-04-20 10:25:00,184.0
2011-04-20 10:26:00,0.0
2011-04-20 10:27:00,0.0
2011-04-20 10:28:00,179.0
2011-04-20 10:29:00,0.0
2011-04-20 10:30:00,0.0
2011-04-20 10:31:00,176.0
2011-04-20 10:32:00,0.0
2011-04-20 10:33:00,176.0
2011-04-20 10:34:00,189.0
2011-04-20 10:35:00,180.0
2011-04-20 10:36:00,174.0
2011-04-20 10:37:00,194.0
2011-04-20 10:38:00,175.0
2011-04-20 10:39:00,173.0
2011-04-20 10:40:00,174.0
2011-04-20 10:41:00,173.0
2011-04-20 10:42:00,186.0
2011-04-20 10:43:00,182.0
2011-04-20 10:44:00,179.0
2011-04-20 10:45:00,182.0
2011-04-20 10:46:00,206.0
2011-04-20 10:47:00,1406.0
2011-04-20 10:48:00,1248.0
2011-04-20 10:49:00,1381.0
2011-04-20 10:50:00,1379.0
2011-04-20 10:51:00,1358.0
2011-04-20 10:52:00,1364.0
2011-04-20 10:53:00,1360.0
2011-04-20 10:54:00,1350.0
2011-04-20 10:55:00,1348.0
2011-04-20 10:56:00,1337.0
2011-04-20 10:57:00,1335.0
2011-04-20 10:58:00,1336.0
2011-04-20 10:59:00,1330.0
2011-04-20 11:00:00,1331.0
2011-04-20 11:01:00,1217.0
2011-04-20 11:02:00,1216.0
2011-04-20 11:03:00,1213.0
2011-04-20 11:04:00,1207.0
2011-04-20 11:05:00,1201.0
2011-04-20 11:06:00,1203.0
2011-04-20 11:07:00,1215.0
2011-04-20 11:08:00,1201.0
2011-04-20 11:09:00,1202.0
2011-04-20 11:10:00,1196.0
2011-04-20 11:11:00,1216.0
2011-04-20 11:12:00,352.0
2011-04-20 11:13:00,346.0
2011-04-20 11:14:00,347.0
2011-04-20 11:15:00,358.0
2011-04-20 11:16:00,343.0
2011-04-20 11:17:00,343.0
2011-04-20 11:18:00,345.0
2011-04-20 11:19:00,347.0
2011-04-20 11:20:00,370.0
2011-04-20 11:21:00,370.0
2011-04-20 11:22:00,364.0
2011-04-20 11:23:00,370.0
2011-04-20 11:24:00,1292.0
2011-04-20 11:25:00,1410.0
2011-04-20 11:26:00,626.0
2011-04-20 11:27:00,1612.0
2011-04-20 11:28:00,1725.0
2011-04-20 11:29:00,2560.0
2011-04-20 11:30:00,3400.0
2011-04-20 11:31:00,4645.0
2011-04-20 11:32:00,3626.0
2011-04-20 11:33:00,3582.0
2011-04-20 11:34:00,3666.0
2011-04-20 11:35:00,1948.0
2011-04-20 11:36:00,1863.0
2011-04-20 11:37:00,1846.0
2011-04-20 11:38:00,625.0
2011-04-20 11:39:00,634.0
2011-04-20 11:40:00,709.0
2011-04-20 11:41:00,619.0
2011-04-20 11:42:00,612.0
2011-04-20 11:43:00,611.0
2011-04-20 11:44:00,604.0
2011-04-20 11:45:00,578.0
2011-04-20 11:46:00,376.0
2011-04-20 11:47:00,390.0
2011-04-20 11:48:00,395.0
2011-04-20 11:49:00,411.0
2011-04-20 11:50:00,256.0
2011-04-20 11:51:00,246.0
2011-04-20 11:52:00,247.0
2011-04-20 11:53:00,251.0
2011-04-20 11:54:00,118.0
2011-04-20 11:55:00,127.0
2011-04-20 11:56:00,124.0
2011-04-20 11:57:00,117.0
2011-04-20 11:58:00,115.0
2011-04-20 11:59:00,99.0
2011-04-20 12:00:00,98.0
2011-04-20 12:01:00,100.0
2011-04-20 12:02:00,98.0
2011-04-20 12:03:00,98.0
2011-04-20 12:04:00,93.0
2011-04-20 12:05:00,116.0
2011-04-20 12:06:00,98.0
2011-04-20 12:07:00,94.0
2011-04-20 12:08:00,236.0
2011-04-20 12:09:00,230.0
2011-04-20 12:10:00,213.0
2011-04-20 12:11:00,211.0
2011-04-20 12:12:00,219.0
2011-04-20 12:13:00,218.0
2011-04-20 12:14:00,214.0
2011-04-20 12:15:00,210.0
2011-04-20 12:16:00,209.0
2011-04-20 12:17:00,209.0
2011-04-20 12:18:00,208.0
2011-04-20 12:19:00,94.0
2011-04-20 12:20:00,93.0
2011-04-20 12:21:00,94.0
2011-04-20 12:22:00,93.0
2011-04-20 12:23:00,94.0
2011-04-20 12:24:00,101.0
2011-04-20 12:25:00,94.0
2011-04-20 12:26:00,93.0
2011-04-20 12:27:00,107.0
2011-04-20 12:28:00,100.0
2011-04-20 12:29:00,95.0
2011-04-20 12:30:00,95.0
2011-04-20 12:31:00,93.0
2011-04-20 12:32:00,92.0
2011-04-20 12:33:00,92.0
2011-04-20 12:34:00,91.0
2011-04-20 12:35:00,93.0
2011-04-20 12:36:00,93.0
2011-04-20 12:37:00,93.0
2011-04-20 12:38:00,93.0
2011-04-20 12:39:00,95.0
2011-04-20 12:40:00,106.0
2011-04-20 12:41:00,94.0
2011-04-20 12:42:00,107.0
2011-04-20 12:43:00,98.0
2011-04-20 12:44:00,943.0
2011-04-20 12:45:00,232.0
2011-04-20 12:46:00,217.0
2011-04-20 12:47:00,212.0
2011-04-20 12:48:00,213.0
2011-04-20 12:49:00,212.0
2011-04-20 12:50:00,221.0
2011-04-20 12:51:00,214.0
2011-04-20 12:52:00,211.0
2011-04-20 12:53:00,210.0
2011-04-20 12:54:00,209.0
2011-04-20 12:55:00,113.0
2011-04-20 12:56:00,104.0
2011-04-20 12:57:00,98.0
2011-04-20 12:58:00,102.0
2011-04-20 12:59:00,97.0
2011-04-20 13:00:00,107.0
2011-04-20 13:01:00,101.0
2011-04-20 13:02:00,97.0
2011-04-20 13:03:00,98.0
2011-04-20 13:04:00,100.0
2011-04-20 13:05:00,95.0
2011-04-20 13:06:00,94.0
2011-04-20 13:07:00,97.0
2011-04-20 13:08:00,92.0
2011-04-20 13:09:00,95.0
2011-04-20 13:10:00,93.0
2011-04-20 13:11:00,93.0
2011-04-20 13:12:00,103.0
2011-04-20 13:13:00,103.0
2011-04-20 13:14:00,99.0
2011-04-20 13:15:00,108.0
2011-04-20 13:16:00,110.0
2011-04-20 13:17:00,114.0
2011-04-20 13:18:00,113.0
2011-04-20 13:19:00,108.0
2011-04-20 13:20:00,99.0
2011-04-20 13:21:00,99.0
2011-04-20 13:22:00,102.0
2011-04-20 13:23:00,233.0
2011-04-20 13:24:00,229.0
2011-04-20 13:25:00,216.0
2011-04-20 13:26:00,218.0
2011-04-20 13:27:00,223.0
2011-04-20 13:28:00,216.0
2011-04-20 13:29:00,216.0
2011-04-20 13:30:00,218.0
2011-04-20 13:31:00,217.0
